id,object,result_position,address,booking_link,cid,country,city,category,description,email,facebook,has_owner,health,instagram,lat,lng,last_opening_hours_updated_at,main_image_url,menu,name,opening_hours,phone,plus_code,poi,price,popular_times,ratings,score,url,website,zero_x,zip_code,collected_at,input_url,input_language,input_max_results,input_details
"7682286","result","36","30 William St W, Waterloo, ON N2L 1J4, Canada","https://www.google.com/maps/reserve/v/dine/c/A1CXYQLi3E4?source=pa&opi=79508299","14821583827462288533","Canada","Waterloo","Restaurant","Red brick structure housing a cozy, vibrant eatery for New Canadian eats & handcrafted cocktails.","dan@redhouseuptown.ca",,"t","f","https://www.instagram.com/redhouseuptown","43.4608117","-80.5226431","Updated by phone call 2 weeks ago","https://lh5.googleusercontent.com/p/AF1QipO97CjnsBoJmgBJ-GkoCGAtRDvU2-nSGm_1M2Ll","http://www.redhouseuptown.ca/dessert","Red House","Sunday Closed, Monday Closed, Tuesday 11:30 AM–9 PM, Wednesday 11:30 AM–9 PM, Thursday 11:30 AM–9 PM, Friday 11:30 AM–9 PM, Saturday 10:30 AM–9 PM","+12266474687","FF6G+8W Waterloo, Ontario, Canada","Outdoor seating, Delivery, Takeaway, Dine-in, Great cocktails, Alcohol, Beer, Cocktails, Coffee, Healthy options, Spirits, Vegan options, Vegetarian options, Wine, Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Romantic, Upmarket, Reservations required, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking","Moderately expensive","","926","4.5","https://www.google.com/maps/place/Red+House/@43.46081,-80.52264/data=!3m1!4b1!4m6!3m5!1s0x882bf4134716094b:0xcdb0d7f684907495!8m2!3d43.46081!4d-80.52264!16s%2Fg%2F1z44b4yv3","http://www.redhouseuptown.ca/","0x882bf4134716094b:0xcdb0d7f684907495","N2L 1J4","2024-07-08 01:48:34.138644+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682287","result","9","14 Princess St W, Waterloo, ON N2L 2X8, Canada",,"10157990139619625872","Canada","Waterloo","Restaurant, Bar","Airy, elevated eatery offering Southeast Asian cuisine plus wine, cocktails, beer & cider.","info@loloanlobbybar.com",,"t","f","https://www.instagram.com/loloanlobbybar","43.4668099","-80.5237795","Confirmed by others 7 weeks ago","https://lh5.googleusercontent.com/p/AF1QipN7cay2SxqHng46Om9hhFvJErN_YbiYs3OYZ4Le",,"Loloan Lobby Bar","Sunday 4–10 PM, Monday Closed, Tuesday 4–11 PM, Wednesday 4–11 PM, Thursday 4 PM–12 AM, Friday 4 PM–1 AM, Saturday 4 PM–1 AM","+15198831010","FF8G+PF Waterloo, Ontario, Canada","Takeaway, Dine-in, Great cocktails, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Small plates, Spirits, Vegan options, Vegetarian options, Wine, Lunch, Dinner, Dessert, Seating, Toilets, Cosy, Romantic, Upmarket, Groups, Reservations required, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards",,"","587","4.5","https://www.google.com/maps/place/Loloan+Lobby+Bar/@43.46681,-80.52378/data=!3m1!4b1!4m6!3m5!1s0x882bf4b2182571b7:0x8cf86e366ff2cb90!8m2!3d43.46681!4d-80.52378!16s%2Fg%2F11gfbzqx09","https://loloanlobbybar.com/","0x882bf4b2182571b7:0x8cf86e366ff2cb90","N2L 2X8","2024-07-08 01:48:04.774044+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682288","result","31","40 King St S, Waterloo, ON N2J 2W8, Canada","http://kingstreettrio.com/","411960913926912969","Canada","Waterloo","Fine dining restaurant","Sophisticated establishment offering New Canadian cuisine & seafood meals in a romantic atmosphere.","brian@kingstreettrio.com",,"t","f",,"43.4644","-80.5219611","Updated by this business 1 week ago","https://lh5.googleusercontent.com/p/AF1QipPRiNB9vQ201lSgjep9Vzfv-yUE95TovyPcS--c","http://www.kingstreettrio.com/","Trio Restaurant","Sunday Closed, Monday Closed, Tuesday 5:30–8:30 PM, Wednesday 5:30–8:30 PM, Thursday 5:30–8:30 PM, Friday 5:30–9:30 PM, Saturday 5:30–9:30 PM","+15198049989","FF7H+Q6 Waterloo, Ontario, Canada","Kerbside pickup, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Spirits, Vegetarian options, Wine, Brunch, Lunch, Dinner, Dessert, Bar on site, Toilets, Cosy, Romantic, Upmarket, Family friendly, Groups, LGBTQ+ friendly, Transgender safe space, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards","Expensive","","567","4.7","https://www.google.com/maps/place/Trio+Restaurant/@43.4644,-80.52196/data=!3m1!4b1!4m6!3m5!1s0x882bf412a901c8a9:0x5b79444bff57bc9!8m2!3d43.4644!4d-80.52196!16s%2Fg%2F1vgqdqsz","http://www.kingstreettrio.com/","0x882bf412a901c8a9:0x5b79444bff57bc9","N2J 2W8","2024-07-08 01:48:29.318548+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682289","result","12","244 Weber St N, Waterloo, ON N2J 3H4, Canada","https://order.online/store/-387385/?pickup=true&hideModal=true&utm_source=gfo&rwg_token=AJKvS9UXktjGNnTA3xvuQ7AwFgvbAYLKRptmha08nbX2utRXokmGNSuE8WrG_xiA9H6aQoE6-O7qEKBgfZFWvv7AYGhHdlRPFg%3D%3D","12017379436100491560","Canada","Waterloo","Fast food restaurant, Canadian restaurant, Hamburger restaurant, Health food store, Salad shop, Sandwich shop","Fast-food restaurant specializing in burgers, plus pita sandwiches, poutine & veggie dishes.","johnnyfresco@yahoo.ca","https://www.facebook.com/people/johnny-frescos/100063696784563","t","f","https://www.instagram.com/johnnyfresco/","43.4779911","-80.5190685",,"https://lh5.googleusercontent.com/p/AF1QipPY-8ovam2SnksUTut8fmd6HW8nmsTRmgWGXMly","https://www.johnnyfresco.ca/","Johnny Fresco","Sunday 11 AM–10 PM, Monday 10 AM–10 PM, Tuesday 10 AM–10 PM, Wednesday 10 AM–10 PM, Thursday 10 AM–11 PM, Friday 10 AM–11 PM, Saturday 10 AM–11 PM","+15197721122","FFHJ+59 Waterloo, Ontario, Canada","No-contact delivery, Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Halal food, Healthy options, Late-night food, Vegan options, Vegetarian options, Lunch, Dinner, Catering, Dessert, Seating, Toilets, Casual, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Kids' menu, Free parking lot, Free street parking, Parking, Dogs allowed","Inexpensive","","1689","4.5","https://www.google.com/maps/place/Johnny+Fresco/@43.47799,-80.51907/data=!3m1!4b1!4m6!3m5!1s0x882bf38b6f684a71:0xa6c64eed23da9928!8m2!3d43.47799!4d-80.51907!16s%2Fg%2F1tjdxjxq","http://johnnyfresco.ca/","0x882bf38b6f684a71:0xa6c64eed23da9928","N2J 3H4","2024-07-08 01:48:08.061926+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682291","result","16","114 King St N, Waterloo, ON N2J 2X6, Canada",,"16813466031908191771","Canada","Waterloo","Pub, Bar, Bar & grill","Relaxed long-running tavern with a retro vibe, offering burgers, Tex-Mex staples & a long beer list.",,"https://www.facebook.com/ethelslounge","t","f","https://www.instagram.com/trevorclareart/, https://www.instagram.com/ethelslounge/","43.469177699999996","-80.52327939999999",,"https://lh5.googleusercontent.com/p/AF1QipMuOw9xePMI_h4FV6dzEcdcjavV4JYbWi-LteAw","http://ethelslounge.com/menu/","Ethel's Lounge","Sunday 11 AM–12 AM, Monday 11 AM–12 AM, Tuesday 11 AM–1 AM, Wednesday 11 AM–1 AM, Thursday 11 AM–1 AM, Friday 11 AM–2 AM, Saturday 11 AM–2 AM","+15197252361","FF9G+MM Waterloo, Ontario, Canada","Outdoor seating, Kerbside pickup, Takeaway, Dine-in, Fast service, Great bar food, Great cocktails, Live performances, Sport, Wheelchair-accessible car park, Wheelchair-accessible entrance, Alcohol, Beer, Cocktails, Food, Food at bar, Spirits, Wine, Seating, Toilets, Wi-Fi, Wi-Fi, Casual, Cosy, Groups, LGBTQ+ friendly, Transgender safe space, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking, Parking","Inexpensive","","2043","4.4","https://www.google.com/maps/place/Ethel's+Lounge/@43.46918,-80.52328/data=!3m1!4b1!4m6!3m5!1s0x882bf40c9e8c2e77:0xe9556e4642fbfe1b!8m2!3d43.46918!4d-80.52328!16s%2Fg%2F1hc0_612x","http://ethelslounge.com/","0x882bf40c9e8c2e77:0xe9556e4642fbfe1b","N2J 2X6","2024-07-08 01:48:12.713589+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682292","result","68","504 Albert St, Waterloo, ON N2L 3V4, Canada","https://www.doordash.com/store/homestyle-diner-waterloo-1372083/?utm_campaign=gpa","842415099439055406","Canada","Waterloo","Restaurant","Traditional breakfast & lunch dishes are the draw at this long-time, family-owned establishment.","homestylewaterloo@gmail.com","https://www.facebook.com/homestyledinerwaterloo","t","f","https://www.instagram.com/homestyle.diner","43.4865001","-80.540802",,"https://lh5.googleusercontent.com/p/AF1QipO1U5dwGQkdTY23XLp67RAunLoGxPaX_he_jaLI",,"Homestyle Diner","Sunday 9 AM–7 PM, Monday 9 AM–7 PM, Tuesday 9 AM–7 PM, Wednesday 9 AM–7 PM, Thursday 9 AM–7 PM, Friday 9 AM–7 PM, Saturday 9 AM–7 PM","+15197255048","FFP5+JM Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Great tea selection, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Spirits, Wine, Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Inexpensive","","900","4.5","https://www.google.com/maps/place/Homestyle+Diner/@43.4865,-80.5408/data=!3m1!4b1!4m6!3m5!1s0x882bf3e2fb8b8747:0xbb0dc11d37d822e!8m2!3d43.4865!4d-80.5408!16s%2Fg%2F1tddydnd","http://www.homestylediner.ca/","0x882bf3e2fb8b8747:0xbb0dc11d37d822e","N2L 3V4","2024-07-08 01:49:14.795883+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682293","result","75","21 King St N, Waterloo, ON N2J 2W6, Canada","https://www.doordash.com/store/champa-kitchen-waterloo-26225148/?utm_campaign=gpa","2770479477366850739","Canada","Waterloo","Southeast Asian restaurant",,"champakitchen.info@gmail.com","https://www.facebook.com/champakitchen.info","t","f","https://www.instagram.com/champakitchen.info","43.4656777","-80.5226893","Updated by phone call 3 weeks ago","https://lh5.googleusercontent.com/p/AF1QipMYiUw2N5-ZZfZUkB7P9pbzSZ3vsE8IU6dfeI24",,"Champa Kitchen","Sunday 3–8:30 PM, Monday Closed, Tuesday 11:30 AM–9:30 PM, Wednesday 11:30 AM–9:30 PM, Thursday 11:30 AM–9:30 PM, Friday 11:30 AM–10 PM, Saturday 11:30 AM–10 PM","+15192087877","FF8G+7W Waterloo, Ontario, Canada","Outdoor seating, Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Halal food, Healthy options, Spirits, Vegan options, Vegetarian options, Wine, Lunch, Dinner, Dessert, Seating, Toilets, Casual, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking, Parking",,"","482","4.6","https://www.google.com/maps/place/Champa+Kitchen/@43.46568,-80.52269/data=!3m1!4b1!4m6!3m5!1s0x882bf5d46ab5252d:0x2672b867f1f604b3!8m2!3d43.46568!4d-80.52269!16s%2Fg%2F11q35nbl8x","http://champakitchen.ca/","0x882bf5d46ab5252d:0x2672b867f1f604b3","N2J 2W6","2024-07-08 01:49:22.988614+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682294","result","71","105 Oak Park Dr, Waterloo, ON N2K 0B3, Canada","https://www.ubereats.com/ca/store/levetto-waterloo/E8Z4QARJSCqw2FyZVkX6WQ?utm_campaign=place-action-link&utm_medium=organic&utm_source=google","3249689552094937993","Canada","Waterloo","Italian restaurant",,"hr@levetto.com, info@levetto.com, catering@levetto.com","https://www.facebook.com/levetto-restaurants-2058392887533499","t","f","https://www.instagram.com/levettorestaurants","43.5215214","-80.4985937","Confirmed by this business 11 weeks ago","https://lh5.googleusercontent.com/p/AF1QipOhMbBcJ-7eOiVKoLecFMyWJt9V9TTNSTeOLN4m",,"Levetto Waterloo","Sunday 11:30 AM–8 PM, Monday 11:30 AM–8 PM, Tuesday 11:30 AM–8 PM, Wednesday 11:30 AM–8 PM, Thursday 11:30 AM–8 PM, Friday 11:30 AM–8:30 PM, Saturday 11:30 AM–8:30 PM","+15198845555","GGC2+JH Waterloo, Ontario, Canada","Outdoor seating, Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Halal food, Happy-hour food, Healthy options, Spirits, Vegan options, Vegetarian options, Wine, Lunch, Dinner, Catering, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Moderately expensive","","897","4.4","https://www.google.com/maps/place/Levetto+Waterloo/@43.52152,-80.49859/data=!3m1!4b1!4m6!3m5!1s0x882bf2f7c5434cb3:0x2d19376e16eac389!8m2!3d43.52152!4d-80.49859!16s%2Fg%2F1z44c4tv0","http://levetto.com/","0x882bf2f7c5434cb3:0x2d19376e16eac389","N2K 0B3","2024-07-08 01:49:18.097419+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682295","result","14","262 King St N, Waterloo, ON N2J 2Y8, Canada",,"14760595375479680304","Canada","Waterloo","Restaurant","Intimate restaurant & bar featuring Indonesian, Vietnamese & Thai dishes, plus garden tables.","bhimaswebsite@gmail.com","https://www.facebook.com/people/bhimas-warung/100042871098533","t","f",,"43.4774546","-80.524885",,"https://lh5.googleusercontent.com/p/AF1QipNCcgHSL6_sOd4P25MP6ZvNGcExVEcdOWnE7yOg",,"Bhima's Warung","Sunday 5–10 PM, Monday Closed, Tuesday 5–10 PM, Wednesday 5–10 PM, Thursday 5–10 PM, Friday 5–10 PM, Saturday 5–10 PM","+15197470722","FFGG+X2 Waterloo, Ontario, Canada","Outdoor seating, Takeaway, Dine-in, Great cocktails, Great tea selection, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Small plates, Spirits, Vegan options, Vegetarian options, Wine, Dinner, Dessert, Seating, Bar on site, Toilets, Cosy, Romantic, Upmarket, Groups, Reservations required, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Free parking lot, Free street parking","Expensive","","813","4.4","https://www.google.com/maps/place/Bhima's+Warung/@43.47745,-80.52488/data=!3m1!4b1!4m6!3m5!1s0x882bf3f45ade5ea1:0xccd82b49fcbd6d30!8m2!3d43.47745!4d-80.52488!16s%2Fg%2F1tmxg5qh","http://www.bhimaswarung.com/","0x882bf3f45ade5ea1:0xccd82b49fcbd6d30","N2J 2Y8","2024-07-08 01:48:09.898869+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682296","result","86","15 King St S, Waterloo, ON N2J 1N9, Canada","https://www.opentable.ca/restaurant/profile/1245568?ref=16423","232551083366812706","Canada","Waterloo","Restaurant, Bar, Beer store, Event venue, Gastropub, Live music venue, Pub, Wedding venue","Modern brewery & bar featuring global comfort eats, a late-night menu & weekly live music.","info@abeerb.com","https://www.facebook.com/abeerbbrewco","t","f","https://www.instagram.com/abe_erb","43.464584099999996","-80.52236359999999",,"https://lh5.googleusercontent.com/p/AF1QipPt7b0uX0xn1Y8yWy8fnR9CkYLZ15gaHLZ0munB","http://www.abeerb.com/","ABE ERB - Uptown Waterloo","Sunday 12–9 PM, Monday Closed, Tuesday 12–10 PM, Wednesday 12–10 PM, Thursday 12–10 PM, Friday 12 PM–12 AM, Saturday 12 PM–12 AM","+15192080858","FF7H+R3 Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Great cocktails, Live music, Sport, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Late-night food, Small plates, Spirits, Wine, Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Moderately expensive","","1817","4.3","https://www.google.com/maps/place/ABE+ERB+-+Uptown+Waterloo/@43.46458,-80.52236/data=!3m1!4b1!4m6!3m5!1s0x882bf40d588d79ed:0x33a2ffa6c360c22!8m2!3d43.46458!4d-80.52236!16s%2Fg%2F11b63fd_f7","http://abeerb.com/","0x882bf40d588d79ed:0x33a2ffa6c360c22","N2J 1N9","2024-07-08 01:49:34.663648+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682297","result","67","183 Weber St N, Waterloo, ON N2J 3H3, Canada",,"16786377140349460267","Canada","Waterloo","Breakfast restaurant, Lunch restaurant","Breakfast plates, hearty sandwiches & other homestyle American fare in straightforward surrounds.","info@kornerkitchen.net","https://www.facebook.com/pages/category/restaurant/korner-kitchen-breakfast-lunch-eatery-862552297115468","t","f","https://www.instagram.com/kornerkitcheneaterywaterloo","43.475512699999996","-80.5182409",,"https://lh5.googleusercontent.com/p/AF1QipPWO-oyN4BLVbN48zfSw6VZ4T1v4x6w842z6TD8","https://kornerkitchen.ca/menu.html","Korner Kitchen Breakfast and Lunch Eatery","Sunday 7 AM–2:30 PM, Monday 7 AM–2 PM, Tuesday 7 AM–2 PM, Wednesday 7 AM–2 PM, Thursday 7 AM–2 PM, Friday 7 AM–2 PM, Saturday 7 AM–2:30 PM","+15195788555","FFGJ+6P Waterloo, Ontario, Canada","Outdoor seating, Kerbside pickup, No-contact delivery, Delivery, Takeaway, Dine-in, Fast service, Great tea selection, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Quick bite, Spirits, Vegan options, Vegetarian options, Wine, Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Bar on site, Gender-neutral toilets, Toilets, Wi-Fi, Wi-Fi, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Moderately expensive","","2431","4.7","https://www.google.com/maps/place/Korner+Kitchen+Breakfast+and+Lunch+Eatery/@43.47551,-80.51824/data=!3m1!4b1!4m6!3m5!1s0x882b8ca24edf4b59:0xe8f5311234445f2b!8m2!3d43.47551!4d-80.51824!16s%2Fg%2F11b7w5zxsf","http://kornerkitchen.ca/","0x882b8ca24edf4b59:0xe8f5311234445f2b","N2J 3H3","2024-07-08 01:49:13.757715+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682298","result","110","665 King St N, Waterloo, ON N2V 1B4, Canada",,"3816847493620858112","Canada","Waterloo","Restaurant",,,,"t","f",,"43.508790499999996","-80.5429788",,"https://lh5.googleusercontent.com/p/AF1QipMg01Awfv3Xc7HwCllG2r30hpAruuHnf2FfowyZ",,"St. George Restaurant","Sunday 12–7 PM, Monday Closed, Tuesday 12–8 PM, Wednesday 12–8 PM, Thursday 12–8 PM, Friday 12–9 PM, Saturday 12–9 PM","+15197290020","GF54+GR Waterloo, Ontario, Canada","Takeaway, Dine-in, Great cocktails, Wheelchair-accessible car park, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Spirits, Wine, Lunch, Dinner, Dessert, Bar on site, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking, Parking",,"","111","4.8","https://www.google.com/maps/place/St.+George+Restaurant/@43.50879,-80.54298/data=!3m1!4b1!4m6!3m5!1s0x882bf3d58c546443:0x34f82a92ab1c7d00!8m2!3d43.50879!4d-80.54298!16s%2Fg%2F11c5_7j_2p",,"0x882bf3d58c546443:0x34f82a92ab1c7d00","N2V 1B4","2024-07-08 01:50:03.463544+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682299","result","10","160 University Ave W, Waterloo, ON N2L 3E9, Canada","https://order.incentivio.com/c/auntyskitchen/","11317039484750060126","Canada","Waterloo","Pakistani restaurant, Caterer, Fast food restaurant, Restaurant","Informal counter-serve nook providing familiar Indian & Canadian comfort eats in a minimalist space.","info@auntyskitchen.ca, example@mysite.com., catering@auntyskitchen.ca, catering@auntyskitchen.ca","https://www.facebook.com/auntyskitchen","t","f","https://www.instagram.com/auntys_kitchencatering, https://www.instagram.com/auntys_kitchen","43.4722018","-80.53732629999999","Updated by this business 11 weeks ago","https://lh5.googleusercontent.com/p/AF1QipPKstFqjNRtHOGX01tslxJ7gye1-Ckq8kx0S3SU","https://order.incentivio.com/c/auntyskitchen/","Aunty's Kitchen - Waterloo","Sunday 10:30 AM–3 AM, Monday 11 AM–3 AM, Tuesday 11 AM–3 AM, Wednesday 11 AM–3 AM, Thursday 11 AM–3 AM, Friday 11 AM–3 AM, Saturday 10:30 AM–3 AM","+15199545633","FFC7+V3 Waterloo, Ontario, Canada","No-contact delivery, Delivery, Takeaway, Dine-in, Fast service, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible toilet, Halal food, Late-night food, Quick bite, Vegetarian options, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Toilets, Casual, Family friendly, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, High chairs, Free parking lot, Free street parking, Parking","Moderately expensive","","2153","4.1","https://www.google.com/maps/place/Aunty's+Kitchen+-+Waterloo/@43.4722,-80.53733/data=!3m1!4b1!4m6!3m5!1s0x882bf3f59c03061f:0x9d0e33737d98da5e!8m2!3d43.4722!4d-80.53733!16s%2Fg%2F1tdylvpz","http://www.auntyskitchen.ca/","0x882bf3f59c03061f:0x9d0e33737d98da5e","N2L 3E9","2024-07-08 01:48:05.732387+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682301","result","93","330 The Boardwalk, Waterloo, ON N2T 0A6, Canada",,"4247810236188715582","Canada","Waterloo","Restaurant, Mediterranean restaurant",,,"https://www.facebook.com/almadinacuisine","t","f","https://www.instagram.com/almadinacuisineofficial","43.4378622","-80.5627243",,"https://lh5.googleusercontent.com/p/AF1QipNaK7PR7Ob3UI-rnoCaFDhwi40uHt99aa_YrY2S","https://www.almadinacuisine.com/menu/","ALMADINA Woodstone Oven & Grill","Sunday 11:30 AM–9 PM, Monday 11:30 AM–9 PM, Tuesday 11:30 AM–9 PM, Wednesday 11:30 AM–9 PM, Thursday 11:30 AM–9 PM, Friday 11:30 AM–10 PM, Saturday 11:30 AM–10 PM","+15196038111","CCQP+4W Waterloo, Ontario, Canada","Outdoor seating, Kerbside pickup, No-contact delivery, Delivery, Takeaway, Dine-in, Great tea selection, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Coffee, Halal food, Healthy options, Small plates, Vegan options, Vegetarian options, Lunch, Dinner, Catering, Dessert, Seating, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Free parking lot, Free street parking, Parking","Moderately expensive","","1216","4.3","https://www.google.com/maps/place/ALMADINA+Woodstone+Oven+&+Grill/@43.43786,-80.56272/data=!3m1!4b1!4m6!3m5!1s0x882bf661604ea13d:0x3af340e7694bea3e!8m2!3d43.43786!4d-80.56272!16s%2Fg%2F1ptzkp07c","http://www.almadinacuisine.com/","0x882bf661604ea13d:0x3af340e7694bea3e","N2T 0A6","2024-07-08 01:49:41.686287+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682302","result","65","15 King St N, Waterloo, ON N2J 2W6, Canada","https://www.opentable.ca/restaurant/profile/1196725?ref=16423","17602113612559386538","Canada","Waterloo","Restaurant, Bar, Cocktail bar, Wine bar",,"jill@svuptown.ca","https://www.facebook.com/svuptown","t","f","https://www.instagram.com/svuptown","43.4655285","-80.5226893",,"https://lh5.googleusercontent.com/p/AF1QipOsHsEEhDznQmJ6IdFJIDmnIahgUA7uxMCwIPEk","https://www.svuptown.ca/menu/Dinner%3F","S&V Uptown","Sunday Closed, Monday Closed, Tuesday Closed, Wednesday 5–10 PM, Thursday 5–10 PM, Friday 5–11 PM, Saturday 5–11 PM","+12264764418","FF8G+6W Waterloo, Ontario, Canada","Outdoor seating, Takeaway, Dine-in, Great cocktails, Live music, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Late-night food, Small plates, Spirits, Wine, Lunch, Dinner, Catering, Dessert, Seating, Bar on site, Toilets, Cosy, Romantic, Upmarket, Groups, Accepts reservations, Credit cards, Debit cards, Credit cards, High chairs, Free street parking",,"","436","4.6","https://www.google.com/maps/place/S&V+Uptown/@43.46553,-80.52269/data=!3m1!4b1!4m6!3m5!1s0x882bf49db24b6355:0xf447451214ab87aa!8m2!3d43.46553!4d-80.52269!16s%2Fg%2F11f3mccnsm","http://www.svuptown.ca/","0x882bf49db24b6355:0xf447451214ab87aa","N2J 2W6","2024-07-08 01:49:10.591943+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
